scenario,sample_name,sample_origin,expected_valid,rule_pass,ae_score,threshold,ae_pass,rule_ae_decision,error_type,feature_vector
metadata_update,synthetic_empty_title,synthetic_invalid,false,false,0.944708,2.000000,true,reject,cm_title_must_be_string_len_1_200,"[1.0,0.0,0.0,4.0,1.0,16.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_empty_content,synthetic_invalid,false,false,0.782863,2.000000,true,reject,empty_content,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_nul_byte,synthetic_invalid,false,false,0.653128,2.000000,true,reject,binary_nul_byte,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,7.0,7.0,0.857143,0.0,0.0,0.0,2.807355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_non_utf8_bytes,synthetic_invalid,false,false,0.690207,2.000000,true,reject,not_utf8_text,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_too_long_text,synthetic_invalid,false,false,182.470788,2.000000,false,reject,content_too_large,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,6000.0,1.0,6000.0,6000.0,1.0,1.0,0.0,0.0,3.251629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_high_entropy_random_bytes,synthetic_invalid,false,true,14.458226,2.000000,false,reject,high_entropy_random_bytes,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,512.0,1.0,512.0,512.0,1.0,0.0,0.15625,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_blank_whitespace,synthetic_invalid,false,false,1.028005,2.000000,true,reject,blank_content,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.842371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
multipart_upload,synthetic_filename_not_txt,synthetic_invalid,false,false,0.800870,2.000000,true,reject,filename_not_txt,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,0.0,18.0,1.0,1.0,1.0,1.0]"
multipart_upload,synthetic_missing_nodeType,synthetic_invalid,false,false,0.800870,2.000000,true,reject,nodeType_not_cm_content,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,18.0,0.0,1.0,1.0,1.0]"
multipart_upload,synthetic_nodeType_not_cm_content,synthetic_invalid,false,false,0.800870,2.000000,true,reject,nodeType_not_cm_content,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,18.0,0.0,1.0,1.0,1.0]"
multipart_upload,synthetic_autoRename_missing,synthetic_invalid,false,false,0.771050,2.000000,true,reject,autoRename_missing,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,18.0,1.0,0.0,0.0,1.0]"
multipart_upload,synthetic_autoRename_false,synthetic_invalid,false,false,0.800870,2.000000,true,reject,autoRename_not_true,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,18.0,1.0,1.0,0.0,1.0]"
multipart_upload,synthetic_filedata_missing,synthetic_invalid,false,false,0.927569,2.000000,true,reject,filedata_missing,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,1.0,1.0,1.0,1.0]"
multipart_upload,synthetic_nul_byte_content,synthetic_invalid,false,false,0.818072,2.000000,true,reject,binary_nul_byte,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,7.0,7.0,0.857143,0.0,0.0,0.0,2.807355,1.0,1.0,16.0,1.0,7.0,1.0,1.0,1.0,1.0]"
multipart_upload,synthetic_too_long_content,synthetic_invalid,false,false,238.412539,2.000000,false,reject,content_too_large,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,7200.0,1.0,7200.0,7200.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,21600.0,1.0,1.0,1.0,1.0]"
metadata_update,seed_bad_0.json,seed,false,false,1.167730,2.029517,true,reject,name_must_be_string_len_1_255,"[1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,seed_border_0.json,seed,true,true,0.937674,2.029517,true,pass,valid_seed,"[1.0,0.0,0.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,seed_ok_0.json,seed,true,true,1.123614,2.029517,true,pass,valid_seed,"[1.0,0.0,0.0,4.0,1.0,30.0,1.0,16.0,18.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,seed_ok_1.json,seed,true,true,1.060269,2.029517,true,pass,valid_seed,"[1.0,0.0,0.0,4.0,1.0,30.0,1.0,10.0,17.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,seed_bad_0.txt,seed,false,false,0.936224,2.029517,true,reject,expected_negative_marker,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,1.0,34.0,34.0,1.0,0.0,0.0,0.028571,3.643111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,seed_border_0.txt,seed,true,true,0.752459,2.029517,true,pass,valid_seed,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,seed_ok_0.txt,seed,true,true,0.811793,2.029517,true,pass,valid_seed,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,38.0,2.0,25.0,18.0,1.0,0.894737,0.0,0.052632,5.194228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,seed_ok_1.txt,seed,true,true,0.773157,2.029517,true,pass,valid_seed,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,34.0,2.0,25.0,16.0,1.0,0.852941,0.0,0.058824,5.186859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
multipart_upload,seed_bad_0.txt,seed,false,false,1.053788,2.029517,true,reject,expected_negative_marker,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,1.0,33.0,33.0,1.0,0.0,0.0,0.029412,3.759191,0.0,1.0,20.0,1.0,34.0,1.0,1.0,1.0,1.0]"
multipart_upload,seed_border_0.txt,seed,true,true,0.933776,2.029517,true,pass,valid_seed,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,23.0,1.0,2.0,1.0,1.0,1.0,1.0]"
multipart_upload,seed_ok_0.txt,seed,true,true,1.033334,2.029517,true,pass,valid_seed,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,38.0,2.0,25.0,18.0,1.0,0.894737,0.0,0.052632,5.194228,0.0,1.0,19.0,1.0,110.0,1.0,1.0,1.0,1.0]"
multipart_upload,seed_ok_1.txt,seed,true,true,0.919997,2.029517,true,pass,valid_seed,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,29.0,2.0,21.0,13.5,1.0,0.827586,0.0,0.068966,5.011684,0.0,1.0,19.0,1.0,83.0,1.0,1.0,1.0,1.0]"
metadata_update,synthetic_missing_name,synthetic_invalid,false,false,0.885073,2.029517,true,reject,name_must_be_string_len_1_255,"[1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_name_object,synthetic_invalid,false,false,0.974091,2.029517,true,reject,name_must_be_string_len_1_255,"[1.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_properties_missing,synthetic_invalid,false,false,0.981369,2.029517,true,reject,properties_must_be_object,"[1.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_title_array,synthetic_invalid,false,false,0.961106,2.029517,true,reject,cm_title_must_be_string_len_1_200,"[1.0,0.0,0.0,4.0,1.0,16.0,1.0,0.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_description_object,synthetic_invalid,false,false,1.003846,2.029517,true,reject,cm_description_must_be_string_len_0_1000,"[1.0,0.0,0.0,5.0,1.0,16.0,1.0,2.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_name_too_long,synthetic_invalid,false,false,4.318939,2.029517,false,reject,name_must_be_string_len_1_255,"[1.0,0.0,0.0,4.0,1.0,300.0,1.0,2.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_empty_title,synthetic_invalid,false,false,0.944708,2.029517,true,reject,cm_title_must_be_string_len_1_200,"[1.0,0.0,0.0,4.0,1.0,16.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_empty_content,synthetic_invalid,false,false,0.782863,2.029517,true,reject,empty_content,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_nul_byte,synthetic_invalid,false,false,0.653128,2.029517,true,reject,binary_nul_byte,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,7.0,7.0,0.857143,0.0,0.0,0.0,2.807355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_non_utf8_bytes,synthetic_invalid,false,false,0.690207,2.029517,true,reject,not_utf8_text,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_too_long_text,synthetic_invalid,false,false,182.470788,2.029517,false,reject,content_too_large,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,6000.0,1.0,6000.0,6000.0,1.0,1.0,0.0,0.0,3.251629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_high_entropy_random_bytes,synthetic_invalid,false,true,14.458226,2.029517,false,reject,high_entropy_random_bytes,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,512.0,1.0,512.0,512.0,1.0,0.0,0.15625,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_blank_whitespace,synthetic_invalid,false,false,1.028005,2.029517,true,reject,blank_content,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.842371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
multipart_upload,synthetic_filename_not_txt,synthetic_invalid,false,false,0.800870,2.029517,true,reject,filename_not_txt,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,0.0,18.0,1.0,1.0,1.0,1.0]"
multipart_upload,synthetic_missing_nodeType,synthetic_invalid,false,false,0.800870,2.029517,true,reject,nodeType_not_cm_content,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,18.0,0.0,1.0,1.0,1.0]"
multipart_upload,synthetic_nodeType_not_cm_content,synthetic_invalid,false,false,0.800870,2.029517,true,reject,nodeType_not_cm_content,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,18.0,0.0,1.0,1.0,1.0]"
multipart_upload,synthetic_autoRename_missing,synthetic_invalid,false,false,0.771050,2.029517,true,reject,autoRename_missing,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,18.0,1.0,0.0,0.0,1.0]"
multipart_upload,synthetic_autoRename_false,synthetic_invalid,false,false,0.800870,2.029517,true,reject,autoRename_not_true,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,18.0,1.0,1.0,0.0,1.0]"
multipart_upload,synthetic_filedata_missing,synthetic_invalid,false,false,0.927569,2.029517,true,reject,filedata_missing,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,1.0,1.0,1.0,1.0]"
multipart_upload,synthetic_nul_byte_content,synthetic_invalid,false,false,0.818072,2.029517,true,reject,binary_nul_byte,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,7.0,7.0,0.857143,0.0,0.0,0.0,2.807355,1.0,1.0,16.0,1.0,7.0,1.0,1.0,1.0,1.0]"
multipart_upload,synthetic_too_long_content,synthetic_invalid,false,false,238.412539,2.029517,false,reject,content_too_large,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,7200.0,1.0,7200.0,7200.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,21600.0,1.0,1.0,1.0,1.0]"
metadata_update,seed_bad_0.json,seed,false,false,1.167730,2.435421,true,reject,name_must_be_string_len_1_255,"[1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,seed_border_0.json,seed,true,true,0.937674,2.435421,true,pass,valid_seed,"[1.0,0.0,0.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,seed_ok_0.json,seed,true,true,1.123614,2.435421,true,pass,valid_seed,"[1.0,0.0,0.0,4.0,1.0,30.0,1.0,16.0,18.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,seed_ok_1.json,seed,true,true,1.060269,2.435421,true,pass,valid_seed,"[1.0,0.0,0.0,4.0,1.0,30.0,1.0,10.0,17.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,seed_bad_0.txt,seed,false,false,0.936224,2.435421,true,reject,expected_negative_marker,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,1.0,34.0,34.0,1.0,0.0,0.0,0.028571,3.643111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,seed_border_0.txt,seed,true,true,0.752459,2.435421,true,pass,valid_seed,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,seed_ok_0.txt,seed,true,true,0.811793,2.435421,true,pass,valid_seed,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,38.0,2.0,25.0,18.0,1.0,0.894737,0.0,0.052632,5.194228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,seed_ok_1.txt,seed,true,true,0.773157,2.435421,true,pass,valid_seed,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,34.0,2.0,25.0,16.0,1.0,0.852941,0.0,0.058824,5.186859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
multipart_upload,seed_bad_0.txt,seed,false,false,1.053788,2.435421,true,reject,expected_negative_marker,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,1.0,33.0,33.0,1.0,0.0,0.0,0.029412,3.759191,0.0,1.0,20.0,1.0,34.0,1.0,1.0,1.0,1.0]"
multipart_upload,seed_border_0.txt,seed,true,true,0.933776,2.435421,true,pass,valid_seed,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,23.0,1.0,2.0,1.0,1.0,1.0,1.0]"
multipart_upload,seed_ok_0.txt,seed,true,true,1.033334,2.435421,true,pass,valid_seed,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,38.0,2.0,25.0,18.0,1.0,0.894737,0.0,0.052632,5.194228,0.0,1.0,19.0,1.0,110.0,1.0,1.0,1.0,1.0]"
multipart_upload,seed_ok_1.txt,seed,true,true,0.919997,2.435421,true,pass,valid_seed,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,29.0,2.0,21.0,13.5,1.0,0.827586,0.0,0.068966,5.011684,0.0,1.0,19.0,1.0,83.0,1.0,1.0,1.0,1.0]"
metadata_update,synthetic_missing_name,synthetic_invalid,false,false,0.885073,2.435421,true,reject,name_must_be_string_len_1_255,"[1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_name_object,synthetic_invalid,false,false,0.974091,2.435421,true,reject,name_must_be_string_len_1_255,"[1.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_properties_missing,synthetic_invalid,false,false,0.981369,2.435421,true,reject,properties_must_be_object,"[1.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_title_array,synthetic_invalid,false,false,0.961106,2.435421,true,reject,cm_title_must_be_string_len_1_200,"[1.0,0.0,0.0,4.0,1.0,16.0,1.0,0.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_description_object,synthetic_invalid,false,false,1.003846,2.435421,true,reject,cm_description_must_be_string_len_0_1000,"[1.0,0.0,0.0,5.0,1.0,16.0,1.0,2.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_name_too_long,synthetic_invalid,false,false,4.318939,2.435421,false,reject,name_must_be_string_len_1_255,"[1.0,0.0,0.0,4.0,1.0,300.0,1.0,2.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
metadata_update,synthetic_empty_title,synthetic_invalid,false,false,0.944708,2.435421,true,reject,cm_title_must_be_string_len_1_200,"[1.0,0.0,0.0,4.0,1.0,16.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_empty_content,synthetic_invalid,false,false,0.782863,2.435421,true,reject,empty_content,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_nul_byte,synthetic_invalid,false,false,0.653128,2.435421,true,reject,binary_nul_byte,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,7.0,7.0,0.857143,0.0,0.0,0.0,2.807355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_non_utf8_bytes,synthetic_invalid,false,false,0.690207,2.435421,true,reject,not_utf8_text,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_too_long_text,synthetic_invalid,false,false,182.470788,2.435421,false,reject,content_too_large,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,6000.0,1.0,6000.0,6000.0,1.0,1.0,0.0,0.0,3.251629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_high_entropy_random_bytes,synthetic_invalid,false,true,14.458226,2.435421,false,reject,high_entropy_random_bytes,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,512.0,1.0,512.0,512.0,1.0,0.0,0.15625,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
content_update,synthetic_blank_whitespace,synthetic_invalid,false,false,1.028005,2.435421,true,reject,blank_content,"[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.842371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
multipart_upload,synthetic_filename_not_txt,synthetic_invalid,false,false,0.800870,2.435421,true,reject,filename_not_txt,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,0.0,18.0,1.0,1.0,1.0,1.0]"
multipart_upload,synthetic_missing_nodeType,synthetic_invalid,false,false,0.800870,2.435421,true,reject,nodeType_not_cm_content,"[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0,3.836592,0.0,1.0,16.0,1.0,18.0,0.0,1.0,1.0,1.0]"
