endpoint,source_file,tag,body_bytes,json_depth,total_keys,total_nodes,dict_count,list_count,string_count,number_count,bool_count,null_count,max_string_len,avg_string_len,max_list_len,avg_list_len,max_run_length_any_string,avg_run_length_strings,max_special_ratio,avg_special_ratio,max_space_ratio,avg_space_ratio,max_case_flip_ratio,avg_case_flip_ratio,min_unique_char_ratio,avg_unique_char_ratio,max_list_repeat_ratio,avg_list_repeat_ratio,repeated_list_count,large_list_count,long_item_list_count,has_key_field,key_len,key_run_length,key_special_ratio,key_unique_char_ratio,docStatusList_len,docStatusList_repeat_ratio,categoryIdList_len,categoryIdList_repeat_ratio
cms_doc_list,fuzz_bad_1.json,abnormal,132.0,2.0,5.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,29.0,16.333333333333332,0.0,0.0,23.0,13.0,0.9375,0.3814655172413793,0.0,0.0,0.0,0.0,0.10344827586206896,0.40948275862068967,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
cms_doc_list,fuzz_bad_2.json,abnormal,156.0,3.0,3.0,11.0,1.0,2.0,8.0,0.0,0.0,0.0,42.0,11.0,4.0,3.5,32.0,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.8452380952380952,0.6666666666666666,0.5833333333333333,0.0,0.0,0.0,1.0,42.0,32.0,0.0,0.09523809523809523,4.0,0.5,3.0,0.6666666666666666
cms_doc_list,fuzz_bad_3.json,abnormal,130.0,2.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,81.0,81.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,1.0,81.0,81.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0
cms_doc_list,fuzz_bad_4.json,abnormal,369.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,200.0,105.33333333333333,1.0,1.0,200.0,105.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.013174603174603174,1.0,1.0,2.0,0.0,2.0,1.0,200.0,200.0,0.0,0.005,1.0,1.0,1.0,1.0
cms_doc_list,seed_badscore_12.json,abnormal,127.0,3.0,3.0,11.0,1.0,2.0,8.0,0.0,0.0,0.0,17.0,7.375,4.0,3.5,12.0,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.8553921568627451,0.75,0.7083333333333333,1.0,0.0,0.0,1.0,17.0,12.0,0.0,0.17647058823529413,4.0,0.75,3.0,0.6666666666666666
cms_doc_list,seed_badscore_13.json,abnormal,136.0,3.0,3.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,40.0,12.333333333333334,3.0,2.5,40.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.8097222222222222,0.5,0.41666666666666663,0.0,0.0,0.0,1.0,40.0,40.0,0.0,0.025,3.0,0.3333333333333333,2.0,0.5
cms_doc_list,seed_badscore_14.json,abnormal,108.0,3.0,3.0,10.0,1.0,2.0,7.0,0.0,0.0,0.0,9.0,6.142857142857143,4.0,3.0,3.0,1.5714285714285714,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.3333333333333333,0.7738095238095238,0.5,0.375,0.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0,4.0,0.25,2.0,0.5
cms_doc_list,seed_badscore_15.json,abnormal,141.0,3.0,3.0,15.0,1.0,2.0,12.0,0.0,0.0,0.0,26.0,5.083333333333333,6.0,5.5,26.0,3.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.9198717948717948,1.0,1.0,2.0,0.0,0.0,1.0,26.0,26.0,0.0,0.038461538461538464,6.0,1.0,5.0,1.0
cms_doc_list,seed_badscore_16.json,abnormal,129.0,2.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,0.0,0.0125,0.0,0.0,0.0,0.0
cms_doc_list,seed_badscore_17.json,abnormal,177.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,60.0,41.333333333333336,1.0,1.0,60.0,41.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.02638888888888889,1.0,1.0,2.0,0.0,0.0,1.0,60.0,60.0,0.0,0.016666666666666666,1.0,1.0,1.0,1.0
cms_doc_list,fuzz_bad_5.json,abnormal,154.0,3.0,3.0,12.0,1.0,2.0,9.0,0.0,0.0,0.0,17.0,9.222222222222221,5.0,4.0,2.0,1.2222222222222223,0.0,0.0,0.0,0.0,0.25,0.027777777777777776,0.6470588235294118,0.8867102396514162,0.4,0.3666666666666667,0.0,0.0,0.0,1.0,16.0,2.0,0.0,0.75,5.0,0.4,3.0,0.3333333333333333
cms_doc_list,fuzz_bad_6.json,abnormal,128.0,3.0,3.0,11.0,1.0,2.0,8.0,0.0,0.0,0.0,14.0,7.5,4.0,3.5,4.0,1.625,0.0,0.0,0.0,0.0,0.25,0.03125,0.2857142857142857,0.8690476190476191,0.6666666666666666,0.5833333333333333,0.0,0.0,0.0,1.0,14.0,4.0,0.0,0.2857142857142857,4.0,0.5,3.0,0.6666666666666666
cms_doc_list,fuzz_bad_7.json,abnormal,100.0,3.0,3.0,12.0,1.0,2.0,9.0,0.0,0.0,0.0,13.0,3.2222222222222223,5.0,4.0,2.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.9658119658119657,0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,1.0,13.0,2.0,0.0,0.6923076923076923,5.0,0.2,3.0,0.3333333333333333
cms_doc_list,fuzz_bad_8.json,abnormal,132.0,2.0,5.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,29.0,16.333333333333332,0.0,0.0,15.0,9.333333333333334,0.9375,0.36997126436781613,0.0,0.0,0.0,0.0,0.125,0.4669540229885058,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
